lp_w,Pf_Ps,alpha,trap_frac,mean_vx
3.75,1.5,1.7237161592105288,0.20542,3067.3623304071148
3.75,1.625,1.886532059146012,0.10928,6270.208171645768
3.75,1.75,1.9353088106192384,0.06048,9505.985679704441
3.75,1.875,1.948086886535836,0.0422,12777.73664038353
3.75,2.0,1.9642065298764873,0.0269,16164.25333272549
4.0,0.125,1.9954401132102937,0.6282,-17642.276843736316
4.0,0.25,2.0330361354814332,0.665,-23334.110079323815
4.0,0.375,2.03242852584076,0.63826,-23300.621163490516
4.0,0.5,2.0299129552071746,0.6073,-21504.889327934758
4.0,0.625,2.042416174261333,0.58192,-19023.39777637298
4.0,0.75,2.0336215503185184,0.55988,-16301.93394271368
4.0,0.875,2.049763003420994,0.5459,-13352.939973761253
4.0,1.0,2.0293951284023937,0.52628,-10272.165061627624
4.0,1.125,2.0463434358354693,0.49058,-7122.534047042332
4.0,1.25,2.00759682135524,0.41276,-3852.5178244240715
4.0,1.375,1.1274058060122965,0.31446,-520.0035947409119
4.0,1.5,1.6923520177459028,0.21956,2858.7326547658695
4.0,1.625,1.8854524928942777,0.11764,6281.143887834756
4.0,1.75,1.9324550052305383,0.05904,9732.496848118077
4.0,1.875,1.9551783447899798,0.03684,13162.043626873712
4.0,2.0,1.9706300851474947,0.02296,16801.89243710235
